Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
20/09/09,PerthAirport,9.4,18.2,1,1.6,5.4,NW,57,NNE,NW,19,35,86,64,1013.7,1009.9,6,7,13.5,17.3,Yes
21/06/11,PerthAirport,10.6,20.9,0,2.4,6,SE,26,N,S,6,6,86,50,1028.1,1026,7,5,15.3,19.8,No
12/8/2014,AliceSprings,4.5,17.5,0,4.2,10.9,SSE,46,SE,SE,17,24,43,28,1028.6,1025.3,1,1,11.1,15.8,No
27/11/09,Moree,24.7,36.6,0,14.4,11.7,NW,43,NNW,NW,28,20,48,30,1013.4,1009,3,6,28.6,35.1,No
5/12/2009,Brisbane,19.3,29.8,0,9.8,12.9,NNE,37,NNE,NNE,11,15,52,51,1017.3,1012.4,1,1,26.8,28.4,No
30/11/15,Darwin,26.1,35.5,0.6,7.6,6.8,NNW,41,E,SW,9,20,64,77,1009.9,1007.9,5,8,29.4,27.3,Yes
15/01/14,Perth,16.1,25.6,0,9.4,12.4,WSW,41,NNE,W,4,19,53,49,1008.5,1008.7,2,3,23.4,24.3,No
24/08/10,MountGambier,4.1,12.1,9.6,2,2.6,W,67,NNW,WNW,28,24,97,81,1006.2,1003.9,8,7,8.6,8.9,Yes
23/10/15,Mildura,6.7,24.3,0,10,10.8,SSE,30,SE,S,17,11,54,24,1023.1,1019.8,0,4,12.4,21.6,No
9/9/2012,SydneyAirport,12.1,19.7,0,5.2,11,W,39,WSW,ESE,24,20,36,37,1021.4,1021.5,2,1,16.7,18.7,No
28/07/14,NorfolkIsland,14.1,17.4,0,2,0.9,NNE,33,NE,NE,19,13,68,89,1020.2,1018.5,7,8,16.6,14.8,Yes
22/07/12,MountGambier,7.8,15.8,0.4,0.8,1.7,WSW,22,NNW,SW,4,9,97,78,1033.7,1031.2,8,7,10.8,13.8,No
3/6/2013,Moree,5.7,17.8,5.8,2.2,9.7,SSW,41,SW,SSW,15,28,83,46,1021.1,1020,1,1,10.4,17,No
2/2/2009,NorfolkIsland,19.9,24.2,0.2,4.2,6.5,SSE,35,SE,SE,17,22,79,75,1014.4,1013.1,8,5,21.9,23.5,No
27/04/17,PerthAirport,12.4,26.3,0,4.4,10,SSW,33,ENE,W,20,17,46,26,1027.1,1023.2,1,1,18.5,25.3,No
31/01/10,Cairns,25.1,34.4,29,5,7.9,WNW,61,NNW,WNW,17,19,78,51,1001.3,998.2,7,7,28.7,33.4,No
6/1/2015,Brisbane,21.5,29.5,21.6,5.8,12.1,E,33,ESE,E,15,17,62,48,1017.5,1016.4,7,3,26.9,28.5,No
24/07/13,Melbourne,10.6,14.4,0,0.6,0.8,S,26,SSW,S,7,19,61,60,1032.5,1030.6,7,7,12,13.2,No
14/03/10,Hobart,13,25,0,3.6,11.1,N,33,NNW,SE,19,17,80,37,1029.5,1025.5,1,1,15.4,23.5,No
28/08/13,PerthAirport,8.3,18.7,25.4,2.6,8.4,WSW,37,NNE,WSW,7,20,82,51,1012.8,1013.2,2,4,13.5,18.6,No
14/10/10,Hobart,7.8,18.7,0.8,2,8.2,N,33,SSW,NNE,9,17,62,39,1007.8,1003.2,5,1,11.6,17.6,No
2/4/2010,Moree,12,29.5,0,4,10.1,ENE,24,E,SW,13,7,72,31,1018.1,1014.4,6,2,18.9,28,No
18/11/09,NorfolkIsland,19.9,23.8,0,5.4,10.5,NW,44,NW,NW,26,22,86,78,1011.9,1010.7,7,2,21.7,22.4,Yes
16/04/17,Perth,17.2,25.1,0,5.4,7,SSE,35,ESE,SW,11,11,66,54,1014.6,1011.6,4,5,18.8,24.4,No
3/9/2010,WaggaWagga,5.8,17.2,0,1.8,4.9,ENE,50,E,ENE,26,28,65,58,1021.8,1018.1,7,5,12.2,16.5,Yes
28/09/11,Perth,5.1,19.6,4.6,3.8,9.1,WSW,28,NE,W,11,13,61,42,1019.1,1018.2,3,4,14,18.6,No
24/10/16,Darwin,25,34.9,0,7.2,11.5,ESE,39,ENE,W,20,28,60,32,1011.6,1007.7,1,1,29.3,33.6,No
4/9/2009,Portland,7.6,12.4,7,3.6,7.2,W,56,NNW,W,20,33,99,64,1008.5,1010.1,7,3,8.8,11.5,Yes
8/5/2012,Sale,7,22.9,0.2,0.6,9.1,WNW,22,WNW,WNW,4,11,80,35,1015.1,1012.5,6,2,12.2,22.3,No
6/2/2014,Mildura,20.5,40.2,0,10.2,12.6,WNW,31,NW,NW,9,15,30,13,1011.3,1008.5,0,1,25.5,38.1,No
27/12/13,PerthAirport,18.7,29.2,0,10.2,11.2,WSW,46,SW,SW,17,33,58,43,1013,1012.2,7,1,23.3,27.9,No
11/10/2014,MountGambier,9.6,19.7,0,7,8,W,33,WSW,SW,15,19,65,50,1017.5,1014.2,8,3,13.2,18.8,No
16/02/12,SydneyAirport,19.9,28.4,0,7.4,11.3,NE,50,NNW,NE,15,33,60,39,1020,1017.6,3,3,23.6,28,No
9/10/2010,SydneyAirport,15.3,19.9,0,5.2,0,ESE,31,E,E,20,15,59,55,1026.6,1025.4,7,8,17.3,18,No
3/2/2012,AliceSprings,13.8,36,0,14.4,13,SE,52,NE,SSW,9,17,16,7,1005.1,1000.8,0,0,26.4,34.5,No
2/12/2016,SydneyAirport,19.3,35.7,0.2,6,9.8,S,67,WNW,E,17,28,31,16,1008.2,1007.4,3,5,27.8,33.7,No
4/3/2015,Hobart,13.1,22.8,0,6.2,8.9,NNW,80,NW,NW,20,33,57,33,1002.8,999.9,7,5,15.9,22.1,Yes
5/2/2011,Cairns,24.8,31,13.2,3.4,8.3,E,33,S,E,13,19,78,68,1012.3,1009,5,3,27.6,30.5,No
24/06/15,Nuriootpa,8.2,12.2,0.8,2.8,2.9,SW,33,SW,SW,13,22,97,84,1023.9,1025.2,8,7,9,11.3,No
22/07/10,Brisbane,9,21.4,0,3.6,10,S,24,SW,SSE,7,7,60,26,1025.4,1022.9,1,2,14.4,20.4,No
9/3/2014,Moree,17.7,32.8,0,31.4,11.3,ENE,44,E,SSE,26,17,49,23,1020.5,1015.8,1,5,22.8,31.2,No
20/12/14,Hobart,13.1,22.7,0,3.4,10.4,W,48,NNW,SSW,19,20,68,33,1011.6,1012.1,3,3,15.9,20.1,No
28/01/12,Townsville,26.3,31.7,3.6,7.2,10.4,N,43,N,N,22,26,73,69,1003.2,1000.5,7,6,29.7,30.8,No
20/03/09,Williamtown,13.7,28.7,0,5.4,9.8,ESE,39,ENE,ESE,9,30,87,61,1017.1,1015.2,1,1,21.1,27.1,No
8/4/2013,CoffsHarbour,13.2,23.4,0.6,3.6,9.8,SSE,30,SW,SE,15,15,71,62,1024.4,1022.9,1,2,20.5,22.9,Yes
26/12/15,SydneyAirport,19.6,28.1,1,7.4,6.1,NNE,54,N,NE,17,31,71,80,1009.7,1005.9,5,7,22.7,23.9,Yes
5/8/2009,Cairns,15.8,28,0,6,10.1,ESE,46,SSE,ESE,24,30,63,38,1015.7,1013.5,1,3,22.9,25.7,No
10/11/2015,Mildura,17.5,33.7,0,10.2,10.4,SE,54,SSE,S,19,30,34,24,1014.5,1013.4,6,7,24.7,30.4,No
18/05/11,Williamtown,8.3,20.4,1.4,1.8,6.3,S,33,WNW,S,13,17,80,69,1032.3,1029.5,1,7,13.7,18.7,No
1/7/2011,Mildura,6,19.7,0,2.4,9.2,NNE,35,NNE,NNE,17,24,72,36,1028.6,1024.4,1,3,10.8,19.1,No
1/6/2015,PerthAirport,7.2,21.4,0,2.6,4.3,NNE,43,NNE,N,15,17,45,27,1019.1,1013.3,7,8,14.9,20.8,Yes
18/06/14,Portland,9.4,13.6,1.8,0.4,0,N,22,NNW,N,7,11,92,70,1032,1029.1,8,8,10.7,12.4,No
13/03/12,Darwin,25.4,30,21.4,3,0.3,N,54,ENE,NNE,13,20,91,84,1005.5,1002.3,8,8,27.1,28.2,Yes
13/04/14,CoffsHarbour,16.8,25.1,0,4.8,10,SSW,54,SW,SE,15,19,54,59,1015.3,1013.2,1,1,23.1,24.3,No
30/03/10,Moree,20.5,27.7,0,6.8,2.9,SSW,48,NNE,SSW,28,28,69,83,1018.1,1016.5,7,7,22.6,20.3,Yes
16/03/09,Melbourne,12.7,21.9,0.4,5.6,5,WSW,48,NW,WSW,17,30,59,50,1012.1,1012.2,7,7,15.2,19.3,No
15/09/11,Portland,5.4,14.7,0,3.8,4.2,NNW,37,NNW,WNW,15,20,97,97,1022,1019.3,7,4,11.4,14.1,No
27/10/10,Moree,12.7,30,0,4.4,11.3,SW,31,NE,NW,15,17,67,26,1017.5,1013.7,2,3,18.9,28.5,No
17/10/11,Watsonia,4.2,18.5,1.4,5.8,12.2,SW,24,ENE,SSW,6,9,81,42,1034,1032.2,1,0,8.7,17.9,No
28/05/09,Nuriootpa,4.4,13.2,0,0.6,5.9,SSE,30,ESE,SSE,6,17,74,59,1028.4,1026.9,2,7,9.8,11.9,No
15/07/10,Sale,6.3,12.4,1,2.6,5.7,W,50,WNW,W,20,17,83,70,1018.1,1020.7,3,6,8.4,11.6,No
8/9/2012,PerthAirport,10.6,25.4,0,5,10.8,NNE,43,NE,NNE,22,17,41,24,1024.8,1020.3,0,0,16.8,25,No
1/1/2012,Watsonia,15.8,36.6,0,10.6,13.7,NW,30,NE,NNW,6,9,70,24,1015.3,1011.5,1,2,22.6,34.7,No
27/05/15,Hobart,5.5,15.3,0,0.6,4.2,NNW,33,NNW,NNW,19,13,88,61,1017.7,1012.5,7,1,6.8,15,No
31/12/13,Darwin,26.6,33.3,0,4,10.2,SE,39,WSW,WNW,15,28,75,60,1009.8,1006.6,6,4,30.3,32.9,No
4/1/2013,Watsonia,18.7,40.9,0,14.6,12.5,NNW,57,N,N,9,24,25,14,1008.9,1005.4,1,0,32.5,39.8,No
17/04/16,Brisbane,17.6,28.2,0,3.8,7.4,ENE,24,WSW,E,6,11,69,52,1019.4,1015.5,6,5,22,26.5,No
26/02/17,Watsonia,10.4,31,0,7.2,12,SSE,33,ENE,E,2,9,91,36,1021.8,1018.9,1,2,15.4,28.9,No
12/3/2009,WaggaWagga,19.5,31.2,0,11.4,5.3,WSW,48,ENE,S,28,13,52,38,1019.8,1016.3,6,7,22.7,27.3,Yes
23/09/14,MountGambier,8.9,25.4,0,5.4,9.9,NNW,43,N,N,22,17,37,33,1023.3,1019,1,6,18.1,24,Yes
4/12/2014,Watsonia,16.6,28.5,8.2,1.8,11.8,SW,30,S,SSW,6,9,93,51,1010.2,1007.9,5,6,20.4,28.2,No
10/5/2013,MelbourneAirport,11.3,25,0,4.6,9.4,N,39,N,NNE,19,22,62,33,1029.7,1026.8,7,7,16.7,24.5,No
30/12/14,Perth,19.6,39.3,0,11,11.4,NE,46,NE,WSW,22,17,20,17,1009.6,1008.1,6,3,33.3,34.6,No
29/12/10,Moree,15.9,34.1,0,10.8,12.4,ENE,31,E,S,17,17,51,29,1016.4,1012.3,0,2,23.1,32.8,No
25/07/16,MelbourneAirport,4.9,13.5,0,2.6,4.7,W,76,NNW,NNW,19,35,73,51,1009.3,1005.3,6,7,8.8,12.3,Yes
12/4/2010,AliceSprings,17.1,23.8,0.2,1.8,3.9,E,37,ESE,E,17,20,89,52,1017.4,1014.7,6,6,18.6,23,No
14/04/12,Sale,6.4,23.8,0,2.4,8,WNW,35,WNW,W,9,22,87,35,1026.3,1021.9,5,3,12.4,23.1,No
23/04/12,Sale,9.6,23.5,0.8,2.2,8.3,WSW,54,NE,NNW,6,19,77,37,1009,1005.2,6,4,17.6,23,No
5/10/2009,Darwin,24.7,34.9,18.2,8.6,9,N,33,ESE,NW,11,24,71,58,1014.1,1010,6,1,28.6,31.4,No
22/05/15,WaggaWagga,6.9,17.5,0,1.6,8.9,S,37,SSE,SSE,15,17,70,39,1023.4,1024,2,1,13.4,17.1,No
12/12/2013,Brisbane,21.3,27.3,2,3.4,0.2,WNW,17,SW,SE,6,2,85,83,1009.6,1008.7,8,8,23.3,24.4,No
25/05/12,SydneyAirport,12.3,19.6,10.2,1,4.3,WNW,61,N,NNW,26,30,77,28,1012.3,1008.6,7,3,16,18.9,No
17/07/15,SydneyAirport,6.2,13.8,15.6,0,1.7,SW,67,W,SSW,30,43,93,56,1010.2,1012.9,8,7,6.4,13.5,Yes
7/7/2011,WaggaWagga,7,11.7,2.4,4,5.9,WNW,44,W,SW,20,24,86,57,1014.4,1018.7,7,4,7.5,9.5,No
17/07/14,MountGambier,5.8,10,9.2,3.4,3,W,74,SW,WSW,24,26,79,71,1010.4,1012.1,7,7,6.2,7.1,Yes
22/09/12,SydneyAirport,12.3,20.8,1.4,4.8,10.9,S,33,WNW,SE,15,28,43,60,1016.2,1013.3,1,1,19.2,18.7,No
2/12/2013,PerthAirport,11.1,24.2,0,7.6,12.6,SW,44,SSE,SW,20,28,44,39,1017.3,1015.5,2,1,20.6,23.2,No
31/07/15,SydneyAirport,10.6,21.5,0,4.8,9.5,W,33,WNW,WSW,17,13,40,28,1021.4,1019.2,2,1,16.5,19.8,No
24/05/15,WaggaWagga,1.3,15.6,0,1.4,7.5,ESE,15,E,E,7,7,77,51,1033,1030.4,4,7,6,14.5,No
22/01/09,Portland,13.5,23.2,0,8.2,5.2,WNW,83,NW,W,44,41,46,63,994.6,998.9,5,7,21.7,17.8,No
11/9/2008,Melbourne,9.3,18.9,0,5,5.7,N,67,N,N,46,39,32,24,1014.8,1009.9,4,7,14.5,17.3,No
19/01/12,WaggaWagga,16.8,36.1,0,8,13.4,ENE,44,ENE,SSW,13,6,49,22,1015.2,1012.3,1,4,25.3,33.7,No
27/01/11,AliceSprings,25.6,43,0,13.2,12.9,SE,59,SSW,SE,11,26,23,11,1011.2,1006.7,1,6,35.9,42.9,No
21/09/10,Melbourne,10.9,15.4,0.4,1.8,0,S,37,SSW,S,24,24,84,56,1028.9,1028,7,7,13.1,14.5,No
12/12/2013,MountGambier,11.5,19.1,0,6.6,3.6,W,41,WNW,W,26,26,63,61,1013.4,1013.1,7,7,14.7,17.7,Yes
23/12/11,Mildura,16.2,34.5,0,9.2,13.1,WSW,39,SW,W,6,20,53,10,1011.1,1009,5,1,22.2,34,No
26/05/12,Townsville,16.1,20.3,5,1,0,SW,39,SW,SSW,19,24,75,77,1019.7,1016.3,8,8,17.7,17.7,No
5/5/2010,Sale,8,15.2,1,5,8.2,W,59,W,W,20,37,66,55,1013.5,1013.2,2,2,10.9,13.9,No
7/2/2016,SydneyAirport,20.4,26.5,0.4,7.2,10.1,SSW,41,SSE,SE,15,22,63,59,1018,1016.6,5,3,23.7,25.7,No
10/10/2010,Perth,15.4,20.7,5,7.6,5.1,SW,46,W,WSW,11,26,66,64,1010.4,1012.2,7,6,17.7,16.8,No
12/3/2013,Nuriootpa,23.3,37.1,0,10.4,11.7,NNW,41,NNW,NE,15,13,28,15,1013.1,1008.9,1,1,29,36.3,No
20/06/11,Watsonia,10.3,16.8,0.4,1.8,1,NNE,69,N,N,15,24,78,63,1009.2,1004.3,7,7,11.6,14.9,Yes
2/10/2011,SydneyAirport,11.8,16.9,7,6.4,0.2,SSE,69,S,SSE,46,41,87,63,1013.3,1016.7,7,7,13.3,15.5,Yes
19/12/15,PerthAirport,14.3,23.8,0,11,13.2,WSW,54,S,SW,35,35,30,33,1014.8,1012.1,5,2,19.9,21.9,No
26/06/11,Sale,0.9,16.8,0,1,9.2,NW,50,NNW,NW,9,31,81,40,1021.8,1020.1,0,1,7.1,16.1,No
23/12/07,Canberra,9.2,20.4,17.4,7.8,10.2,ENE,39,N,N,9,20,59,49,1009.5,1009.1,1,7,14.9,18.8,No
3/1/2012,Williamtown,16.9,31.2,0,8,13.5,NE,37,NE,ENE,13,20,61,45,1018.8,1015.3,1,1,23,30.3,No
2/7/2011,NorfolkIsland,12.3,18.9,0,2.6,7.8,E,28,SE,ESE,9,15,70,67,1017.1,1015.1,2,5,17.1,18.1,Yes
6/7/2009,Sale,4.9,13,0,2,6.8,W,50,W,WSW,20,24,81,72,1020,1019.5,2,6,8.6,11.7,No
27/06/15,MountGambier,9,12.7,0,1,1.8,N,37,N,NNW,17,17,86,82,1032.6,1031.1,7,5,10.5,12.3,No
16/08/10,Hobart,6.6,10.1,0.2,2,5.7,W,72,NNW,W,19,35,57,43,998.3,1001.2,6,4,8.3,6.9,Yes
21/02/17,SydneyAirport,17.2,27,0,10.4,11.7,E,41,WNW,ESE,9,24,43,46,1019.8,1018.5,6,2,20.5,25.2,No
6/8/2014,Melbourne,10.6,16.5,0,2.6,2.7,N,33,NNW,W,7,20,59,47,1031.8,1028.5,7,7,12.6,15.5,No
28/09/10,Cairns,23,30.2,0.2,6.8,10.3,NE,28,SSE,ENE,7,15,69,67,1014.7,1011.1,4,6,28.3,29.6,Yes
14/04/17,Darwin,24.3,32.7,0,4,10.9,NE,28,ENE,NNE,11,13,80,55,1012.8,1009.3,3,3,27.6,32.1,No
11/5/2017,Brisbane,14.3,24.7,2.8,1.8,8.8,S,24,WSW,SSE,6,6,62,49,1021.4,1018.4,1,4,19.4,23.5,No
28/12/13,AliceSprings,18,41.8,0,15.2,13.3,S,43,ENE,SSE,24,20,10,3,1008.1,1004.7,1,2,34.2,40.7,No
4/7/2013,Melbourne,9.6,16.3,0,4,4.3,N,78,N,N,48,43,64,44,1009.2,1003,6,7,10.5,15.7,No
14/05/14,Sydney,12.6,23.2,0.2,1.8,9.5,ENE,28,WNW,NE,13,17,78,54,1029.3,1025.8,1,2,14.8,21.4,No
13/01/16,Brisbane,21.8,30.9,0,6.8,11.3,ENE,22,NNE,ENE,6,11,56,50,1018.5,1016.9,1,5,28.6,29.7,No
14/11/09,PerthAirport,12.7,23.7,0,7.4,11.4,NW,41,NW,W,28,22,51,43,1016.2,1015.1,5,2,20.6,22.8,No
28/02/15,Hobart,13,21,0.2,4,3.2,NNW,35,NNW,N,20,26,61,55,1004.7,999.3,3,7,15.8,19.6,Yes
19/08/10,Townsville,22.8,28.5,0.4,3,8.5,ENE,30,ENE,NE,11,19,89,74,1018.7,1015.1,7,3,24.6,27.2,No
7/9/2011,Melbourne,6.9,16.1,0,2.8,8,S,43,W,SSW,19,13,58,35,1020.3,1019.8,3,3,10.5,15.2,No
8/2/2012,NorfolkIsland,21,25.7,1.6,4.2,8.8,E,50,E,E,31,28,75,78,1007.3,1007,6,6,22.9,23.2,No
11/5/2017,Hobart,7.1,13.5,0,2.2,0.4,SSW,33,SSW,SSW,7,17,76,74,1022.9,1023.6,7,5,10.5,11.4,No
26/05/09,Woomera,9.3,18.1,0,2.8,8.5,SSW,22,S,SSW,9,9,88,46,1023.8,1021.8,1,1,12.3,17.5,No
16/02/11,Brisbane,20.3,28.8,21,4.8,3.6,SE,30,S,S,6,2,79,84,1016.9,1014.4,5,6,25.4,24.7,Yes
11/5/2011,Perth,13.4,23.5,0,5.2,9.6,ENE,28,E,ESE,9,9,61,31,1030.6,1026.4,1,0,17,23.3,No
15/04/15,SydneyAirport,15.2,26.7,0,5,8.7,W,46,NW,ENE,13,24,62,58,1024.9,1021.3,7,2,20.2,24.5,No
27/01/10,Perth,19.7,34.2,0,11.8,12.7,SW,43,SE,SW,11,19,51,37,1012.5,1010.2,0,0,25.8,33,No
21/05/12,NorfolkIsland,14.4,20.4,0,3,9.3,SW,46,SW,SSW,13,28,54,89,1022,1020.5,1,6,18.4,15.4,Yes
1/3/2017,Sydney,20.6,27.2,26.4,7.2,2.2,E,43,SE,ESE,9,22,87,67,1021,1019.4,6,7,21.4,25,Yes
29/01/10,Williamtown,18.3,30.3,5.2,3.8,11.2,SSE,35,NW,SSE,9,26,77,63,1007.8,1009,2,2,23.9,27,Yes
6/12/2010,AliceSprings,21.3,37.4,1.2,6.2,10.8,NNW,44,NNW,NNW,33,28,47,25,1003.4,999.4,6,6,30,36.4,No
1/10/2016,MelbourneAirport,8.9,17.7,2,2.6,4.9,W,54,W,NW,31,19,75,59,1003.1,1004.4,7,7,13,15.8,No
10/10/2008,Melbourne,8,26.3,0,4.4,12,SSE,46,N,WNW,24,9,60,18,1028,1024.2,0,1,13.3,24.9,No
1/10/2011,NorfolkIsland,15.9,20.7,0,2.6,6.5,NNE,35,N,N,15,17,80,79,1015.6,1014.4,6,7,18.8,19.4,No
3/9/2016,Darwin,25,32.8,1.8,6.8,10.6,NW,37,WNW,NW,15,22,74,59,1012.3,1008.9,4,2,28.5,31.5,No
8/6/2011,SydneyAirport,8.3,14.3,0,1.8,9.9,W,69,NW,W,24,41,44,32,1015.2,1013.2,0,1,11,12.8,No
3/9/2013,CoffsHarbour,12.7,21.9,0,2.2,10.2,SSW,26,S,SE,13,15,68,55,1033.2,1031.5,3,2,19.3,20.5,No
7/6/2017,Melbourne,5.9,14.3,0,0,7.8,SE,28,SSE,SSE,2,13,91,54,1030.2,1027.9,2,3,8.3,14,No
20/11/15,Nuriootpa,15.2,21.5,0,12,10.2,WSW,50,WSW,WSW,20,30,56,41,1015.8,1017.6,4,5,20.4,21,No
22/05/13,Sydney,9.4,16,0,2.2,1.3,WNW,31,WNW,SSW,17,20,71,79,1015,1010.1,6,8,11.2,14.5,Yes
16/10/14,Nuriootpa,1.9,20.3,0,3.4,11.8,SE,39,WNW,SE,7,9,61,37,1024.6,1022.2,2,3,10.9,18.6,No
31/05/12,Watsonia,4,17.2,0,0.6,9.6,N,30,ENE,N,7,13,100,56,1032.8,1029.8,1,1,5,16.6,No
13/05/12,Perth,11.4,22.9,0,4,6.3,WSW,30,ENE,W,6,13,76,65,1016.5,1015.3,5,7,17.3,20.6,No
3/2/2012,Townsville,25.6,30.1,5.2,5.2,0.7,E,46,SE,SE,11,13,80,81,996.4,993.7,6,7,28.5,28.3,Yes
2/4/2010,Darwin,26,33.1,0,6.4,5.3,NW,48,SSW,W,13,26,75,80,1008.2,1006.5,6,7,29.9,26.8,Yes
13/02/14,Sale,14.4,26.2,0,4,0.4,S,28,NNW,S,7,17,93,67,1013.1,1011.9,8,8,18.2,24.1,No
15/02/10,PerthAirport,16.5,32.9,0,9.8,11.5,SW,41,S,SW,11,24,41,33,1008.4,1007.6,7,6,27.5,30.9,No
9/8/2011,MelbourneAirport,3.4,12.6,0,1.4,0.2,N,30,NW,WSW,13,9,83,78,1009.6,1006.3,7,7,8.7,12.1,Yes
26/06/12,Williamtown,5.5,15.4,4.8,2.2,0.1,SSE,33,WNW,SE,11,15,97,65,1030.1,1028.4,7,7,9.3,14.8,Yes
8/5/2013,Sale,4.1,22.1,0,0.4,9.2,E,17,WNW,E,9,13,82,43,1029.4,1025.8,1,2,9.9,21.1,No
10/2/2015,Townsville,22.5,31,0,9.2,6.7,ESE,59,SE,ENE,24,31,60,58,1014.1,1011.3,6,5,28,30.1,No
26/05/15,Watsonia,2.4,14.2,0,2,3.4,ENE,15,ENE,E,9,6,99,75,1029.8,1025.4,3,7,4.8,13.9,No
3/4/2012,Melbourne,15.3,26,0.4,5.4,8.3,N,61,N,SE,28,24,46,46,1012.9,1012.9,6,5,22.9,24.7,No
12/4/2014,Sale,15.2,20,6,2,3.7,ESE,43,SE,SE,17,30,81,87,1019.5,1019.6,7,8,17.4,16.8,No
21/06/12,Darwin,16,30.2,0,5.6,10.7,N,28,SSE,NNW,15,15,61,32,1016,1011.7,0,0,21.1,29.1,No
11/8/2009,Cairns,17.6,28.8,0,6.2,7.9,ESE,39,SE,ESE,15,30,63,53,1018.2,1015,1,6,22.9,25.9,No
28/12/09,PerthAirport,17,40.2,0,11.4,9.7,E,67,ENE,WSW,35,33,29,12,1012.1,1008.4,1,5,28.7,37.5,No
1/8/2013,Watsonia,2.6,13.4,0,2,8.2,NW,31,N,NNW,7,17,88,50,1023.2,1019.2,3,5,8.1,13,No
8/11/2013,Nuriootpa,12.5,17.7,2,5.2,4.6,SW,63,SSW,SSW,17,17,81,54,1012,1013.9,7,6,13.2,15.4,No
18/12/13,Watsonia,12.8,28.8,0,5.6,9.8,SW,48,E,WSW,6,15,91,46,1022.6,1018.4,8,1,14.7,28.2,No
22/03/17,Watsonia,17.4,22.1,8.4,3.2,0.7,SSE,50,SSW,S,11,17,100,74,1015.6,1015.8,8,8,17.7,21,No
3/5/2016,Watsonia,12.4,20.3,0,7,6.1,N,69,N,N,28,31,52,59,1002.4,1000.4,1,7,16.4,18.1,Yes
4/8/2010,Watsonia,8.3,12.9,0,1.2,0.1,NNW,35,N,NNW,15,15,73,64,1016.2,1014,7,8,10.3,12,Yes
31/10/10,Watsonia,11,15.9,58.6,4.2,0.5,WNW,41,NW,WSW,15,22,100,65,1008.1,1011.9,8,7,11.4,15.5,Yes
20/02/16,Sydney,23.1,29.3,0,9.4,5.9,S,52,SSW,S,24,26,75,52,1017.7,1018.2,7,5,24.6,28.8,Yes
21/11/10,CoffsHarbour,13.4,23,0.4,2.4,5,ESE,22,SW,ESE,13,13,69,56,1024.3,1022.9,8,7,20,22.3,No
24/09/14,Darwin,23.2,32.5,0,8,8.7,WNW,35,W,NW,7,26,70,57,1015,1010.9,5,8,27.9,30.7,No
18/06/14,Cairns,19.5,24.7,0,6.4,6.2,S,48,S,SSE,22,30,64,65,1019.8,1017.3,2,5,22.4,22.7,No
22/04/09,CoffsHarbour,16.3,21.7,11.2,2.4,4.3,S,41,SW,SSW,22,31,86,71,1020.1,1017.4,8,7,17.1,20.4,Yes
28/10/10,MelbourneAirport,4.1,22.9,0,4.6,12.4,N,41,SSW,N,11,22,71,40,1020.5,1016.6,1,1,11.4,21.8,No
27/04/12,PerthAirport,19.4,29.7,0,6.4,2.1,E,35,ENE,ENE,22,15,25,17,1019.3,1015.7,8,8,23.3,29.3,No
18/11/09,Cobar,21,41.8,0,14.8,12.7,WNW,31,NE,WNW,17,11,24,8,1008.4,1005.2,1,1,27.3,39.9,No
18/04/12,SydneyAirport,17.1,21.7,31,3.2,0.2,ENE,50,W,NE,13,30,92,87,1021,1018.4,7,7,18.2,20.8,Yes
3/2/2014,Darwin,23.8,29.8,22.4,6.4,3.4,W,81,WNW,WNW,39,44,79,72,1003.6,1001.3,7,7,28.1,29.8,Yes
2/4/2010,Williamtown,14.4,24,0,4.2,8.6,SSE,41,WNW,S,15,28,89,55,1019.4,1017.7,6,2,17.5,22.5,No
10/6/2013,MountGambier,9.2,17.4,0,2.2,3.5,NNW,50,N,NW,24,13,70,94,1015,1014.1,7,7,11.5,14.6,Yes
19/07/09,Moree,2.1,17.8,0,2,10.2,WSW,26,ENE,SW,13,11,78,34,1024.2,1022.4,0,1,9.4,17.1,No
24/08/09,Moree,18.3,36.1,0,9,0.8,NW,65,NNW,WSW,26,22,27,20,1011.5,1006.3,4,3,25.5,32.2,No
25/08/09,Darwin,22.6,30.9,0,6.4,11.1,NW,37,NE,NW,6,22,69,53,1013.6,1010.1,6,3,26.5,29.3,No
7/8/2014,Perth,13.4,18.9,3.6,3.6,0.5,N,20,NNE,NNW,7,7,95,79,1023.3,1021.1,8,8,15.6,18.4,Yes
21/09/11,SydneyAirport,11.1,21,0,9,11,WSW,41,W,ENE,17,24,40,39,1020.3,1017.3,0,0,17.1,20.1,No
25/07/08,Canberra,-2.1,12.9,0,1.2,8.1,S,31,SE,SE,7,13,92,25,1025.7,1020.9,2,1,1.4,12.3,No
17/03/16,Mildura,20.2,35.4,0,6.8,10.4,NW,57,NE,NW,11,11,56,29,1010.8,1005.3,2,3,24.6,34.9,No
27/03/11,Watsonia,12.9,20.9,0.2,2.4,2.7,SW,28,S,S,4,9,94,59,1027,1025.4,7,7,13.9,19.5,No
12/11/2016,Hobart,11.7,15.6,4,3.8,1.8,ESE,43,NE,ENE,7,24,77,72,1006.7,1003.5,7,7,14.1,13.9,Yes
